Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[588]    0.0    0.00    0.00       4         std::_Maybe_unary_or_binary_function<void, VkSemaphore_T*>::_Maybe_unary_or_binary_function() [588]
                0.00    0.00       4/4           std::unary_function<VkSemaphore_T*, void>::unary_function() [574]
-----------------------------------------------
                0.00    0.00       2/4           std::function<void (VkShaderModule_T*)>::function() [1136]
                0.00    0.00       2/4           std::function<void (VkShaderModule_T*)>::function<VDeleter<VkShaderModule_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>)::{lambda(VkShaderModule_T*)#1}, void>(VDeleter<VkShaderModule_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>)::{lambda(VkShaderModule_T*)#1}) [1135]
[589]    0.0    0.00    0.00       4         std::_Maybe_unary_or_binary_function<void, VkShaderModule_T*>::_Maybe_unary_or_binary_function() [589]
                0.00    0.00       4/4           std::unary_function<VkShaderModule_T*, void>::unary_function() [575]
-----------------------------------------------
                0.00    0.00       1/4           std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>::function<void (*)(VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks const*), void>(void (*)(VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks const*)) [1898]
                0.00    0.00       1/4           std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)> const&) [1899]
                0.00    0.00       2/4           std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>&&) [1102]
[590]    0.0    0.00    0.00       4         std::_Maybe_unary_or_binary_function<void, VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*>::_Maybe_unary_or_binary_function() [590]
-----------------------------------------------
                0.00    0.00       1/4           std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>::function<void (*)(VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks const*), void>(void (*)(VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks const*)) [1906]
                0.00    0.00       1/4           std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)> const&) [1905]
                0.00    0.00       2/4           std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>&&) [1112]
[591]    0.0    0.00    0.00       4         std::_Maybe_unary_or_binary_function<void, VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*>::_Maybe_unary_or_binary_function() [591]
-----------------------------------------------
                0.00    0.00       1/4           std::function<void (VkDevice_T*, VkAllocationCallbacks*)>::function<void (*)(VkDevice_T*, VkAllocationCallbacks const*), void>(void (*)(VkDevice_T*, VkAllocationCallbacks const*)) [1910]
                0.00    0.00       1/4           std::function<void (VkDevice_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkAllocationCallbacks*)> const&) [1909]
                0.00    0.00       2/4           std::function<void (VkDevice_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkAllocationCallbacks*)>&&) [1116]
[592]    0.0    0.00    0.00       4         std::_Maybe_unary_or_binary_function<void, VkDevice_T*, VkAllocationCallbacks*>::_Maybe_unary_or_binary_function() [592]
                0.00    0.00       4/4           std::binary_function<VkDevice_T*, VkAllocationCallbacks*, void>::binary_function() [576]
-----------------------------------------------
                0.00    0.00       1/4           std::function<void (VkDevice_T*, VkDescriptorSetLayout_T*, VkAllocationCallbacks*)>::function<void (*)(VkDevice_T*, VkDescriptorSetLayout_T*, VkAllocationCallbacks const*), void>(void (*)(VkDevice_T*, VkDescriptorSetLayout_T*, VkAllocationCallbacks const*)) [1911]
                0.00    0.00       1/4           std::function<void (VkDevice_T*, VkDescriptorSetLayout_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkDescriptorSetLayout_T*, VkAllocationCallbacks*)> const&) [1912]
                0.00    0.00       2/4           std::function<void (VkDevice_T*, VkDescriptorSetLayout_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkDescriptorSetLayout_T*, VkAllocationCallbacks*)>&&) [1118]
[593]    0.0    0.00    0.00       4         std::_Maybe_unary_or_binary_function<void, VkDevice_T*, VkDescriptorSetLayout_T*, VkAllocationCallbacks*>::_Maybe_unary_or_binary_function() [593]
-----------------------------------------------
                0.00    0.00       1/4           std::function<void (VkInstance_T*, VkAllocationCallbacks*)>::function<void (*)(VkInstance_T*, VkAllocationCallbacks const*), void>(void (*)(VkInstance_T*, VkAllocationCallbacks const*)) [1920]
                0.00    0.00       1/4           std::function<void (VkInstance_T*, VkAllocationCallbacks*)>::function(std::function<void (VkInstance_T*, VkAllocationCallbacks*)> const&) [1919]
                0.00    0.00       2/4           std::function<void (VkInstance_T*, VkAllocationCallbacks*)>::function(std::function<void (VkInstance_T*, VkAllocationCallbacks*)>&&) [1123]
[594]    0.0    0.00    0.00       4         std::_Maybe_unary_or_binary_function<void, VkInstance_T*, VkAllocationCallbacks*>::_Maybe_unary_or_binary_function() [594]
                0.00    0.00       4/4           std::binary_function<VkInstance_T*, VkAllocationCallbacks*, void>::binary_function() [577]
-----------------------------------------------
                0.00    0.00       1/4           std::function<void (VkInstance_T*, VkDebugReportCallbackEXT_T*, VkAllocationCallbacks*)>::function<void (*)(VkInstance_T*, VkDebugReportCallbackEXT_T*, VkAllocationCallbacks const*), void>(void (*)(VkInstance_T*, VkDebugReportCallbackEXT_T*, VkAllocationCallbacks const*)) [1922]
                0.00    0.00       1/4           std::function<void (VkInstance_T*, VkDebugReportCallbackEXT_T*, VkAllocationCallbacks*)>::function(std::function<void (VkInstance_T*, VkDebugReportCallbackEXT_T*, VkAllocationCallbacks*)> const&) [1921]
                0.00    0.00       2/4           std::function<void (VkInstance_T*, VkDebugReportCallbackEXT_T*, VkAllocationCallbacks*)>::function(std::function<void (VkInstance_T*, VkDebugReportCallbackEXT_T*, VkAllocationCallbacks*)>&&) [1125]
[595]    0.0    0.00    0.00       4         std::_Maybe_unary_or_binary_function<void, VkInstance_T*, VkDebugReportCallbackEXT_T*, VkAllocationCallbacks*>::_Maybe_unary_or_binary_function() [595]
-----------------------------------------------
                0.00    0.00       4/4           HelloTriangleApplication::checkDeviceExtensionSupport(VkPhysicalDevice_T*) [1299]
[596]    0.0    0.00    0.00       4         std::set<std::string, std::less<std::string>, std::allocator<std::string> >::erase(std::string const&) [596]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::erase(std::string const&) [610]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::equal_range(std::string const&) [605]
[597]    0.0    0.00    0.00       4         std::pair<std::_Rb_tree_iterator<std::string>, std::_Rb_tree_iterator<std::string> >::pair<std::_Rb_tree_iterator<std::string>, std::_Rb_tree_iterator<std::string>, void>(std::_Rb_tree_iterator<std::string>&&, std::_Rb_tree_iterator<std::string>&&) [597]
                0.00    0.00       8/8           std::_Rb_tree_iterator<std::string>&& std::forward<std::_Rb_tree_iterator<std::string> >(std::remove_reference<std::_Rb_tree_iterator<std::string> >::type&) [347]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::vector(unsigned long, std::allocator<VkQueueFamilyProperties> const&) [602]
[598]    0.0    0.00    0.00       4         std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::_M_default_initialize(unsigned long) [598]
                0.00    0.00       4/8           std::_Vector_base<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::_M_get_Tp_allocator() [334]
                0.00    0.00       4/4           void std::__uninitialized_default_n_a<VkQueueFamilyProperties*, unsigned long, VkQueueFamilyProperties>(VkQueueFamilyProperties*, unsigned long, std::allocator<VkQueueFamilyProperties>&) [647]
-----------------------------------------------
                0.00    0.00       4/4           HelloTriangleApplication::findQueueFamilies(VkPhysicalDevice_T*) [507]
[599]    0.0    0.00    0.00       4         std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::end() [599]
                0.00    0.00       4/12          __gnu_cxx::__normal_iterator<VkQueueFamilyProperties*, std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> > >::__normal_iterator(VkQueueFamilyProperties* const&) [277]
-----------------------------------------------
                0.00    0.00       4/4           HelloTriangleApplication::findQueueFamilies(VkPhysicalDevice_T*) [507]
[600]    0.0    0.00    0.00       4         std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::data() [600]
                0.00    0.00       4/4           VkQueueFamilyProperties* std::__addressof<VkQueueFamilyProperties>(VkQueueFamilyProperties&) [637]
                0.00    0.00       4/4           std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::front() [601]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::data() [600]
[601]    0.0    0.00    0.00       4         std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::front() [601]
                0.00    0.00       4/8           std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::begin() [338]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<VkQueueFamilyProperties*, std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> > >::operator*() const [326]
-----------------------------------------------
                0.00    0.00       4/4           HelloTriangleApplication::findQueueFamilies(VkPhysicalDevice_T*) [507]
[602]    0.0    0.00    0.00       4         std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::vector(unsigned long, std::allocator<VkQueueFamilyProperties> const&) [602]
                0.00    0.00       4/4           std::_Vector_base<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::_Vector_base(unsigned long, std::allocator<VkQueueFamilyProperties> const&) [561]
                0.00    0.00       4/4           std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::_M_default_initialize(unsigned long) [598]
-----------------------------------------------
                0.00    0.00       4/4           HelloTriangleApplication::findQueueFamilies(VkPhysicalDevice_T*) [507]
[603]    0.0    0.00    0.00       4         std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::~vector() [603]
                0.00    0.00       4/8           std::_Vector_base<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::_M_get_Tp_allocator() [334]
                0.00    0.00       4/4           void std::_Destroy<VkQueueFamilyProperties*, VkQueueFamilyProperties>(VkQueueFamilyProperties*, VkQueueFamilyProperties*, std::allocator<VkQueueFamilyProperties>&) [669]
                0.00    0.00       4/4           std::_Vector_base<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::~_Vector_base() [562]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::clear() [608]
[604]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_leftmost() [604]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::erase(std::string const&) [610]
[605]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::equal_range(std::string const&) [605]
                0.00    0.00       6/25          std::_Rb_tree_iterator<std::string>::_Rb_tree_iterator(std::_Rb_tree_node<std::string>*) [247]
                0.00    0.00       4/10          std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_begin() [316]
                0.00    0.00       4/15          std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_end() [271]
                0.00    0.00       4/4           std::pair<std::_Rb_tree_iterator<std::string>, std::_Rb_tree_iterator<std::string> >::pair<std::_Rb_tree_iterator<std::string>, std::_Rb_tree_iterator<std::string>, void>(std::_Rb_tree_iterator<std::string>&&, std::_Rb_tree_iterator<std::string>&&) [597]
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_key(std::_Rb_tree_node<std::string> const*) [1082]
                0.00    0.00       2/2           std::less<std::string>::operator()(std::string const&, std::string const&) const [882]
                0.00    0.00       1/2           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_left(std::_Rb_tree_node_base*) [1083]
                0.00    0.00       1/2           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_right(std::_Rb_tree_node_base*) [1084]
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_upper_bound(std::_Rb_tree_node<std::string>*, std::_Rb_tree_node<std::string>*, std::string const&) [1866]
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_lower_bound(std::_Rb_tree_node<std::string>*, std::_Rb_tree_node<std::string>*, std::string const&) [1865]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::erase[abi:cxx11](std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>) [609]
[606]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_erase_aux(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>) [606]
                0.00    0.00       8/17          std::_Rb_tree_const_iterator<std::string>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::string> const&) [267]
                0.00    0.00       8/8           std::_Rb_tree_const_iterator<std::string>::operator==(std::_Rb_tree_const_iterator<std::string> const&) const [329]
                0.00    0.00       4/5           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::begin() [497]
                0.00    0.00       4/5           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::end() [496]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::clear() [608]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::clear() [608]
[607]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_rightmost() [607]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_erase_aux(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>) [606]
[608]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::clear() [608]
                0.00    0.00       8/15          std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_end() [271]
                0.00    0.00       4/10          std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_begin() [316]
                0.00    0.00       4/5           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_erase(std::_Rb_tree_node<std::string>*) [498]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_leftmost() [604]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_root() [611]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_rightmost() [607]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::erase(std::string const&) [610]
[609]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::erase[abi:cxx11](std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>) [609]
                0.00    0.00       4/5           std::_Rb_tree_const_iterator<std::string>::_M_const_cast() const [481]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_erase_aux(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>) [606]
-----------------------------------------------
                0.00    0.00       4/4           std::set<std::string, std::less<std::string>, std::allocator<std::string> >::erase(std::string const&) [596]
[610]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::erase(std::string const&) [610]
                0.00    0.00       8/9           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::size() const [317]
                0.00    0.00       8/17          std::_Rb_tree_const_iterator<std::string>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::string> const&) [267]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::equal_range(std::string const&) [605]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::erase[abi:cxx11](std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>) [609]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::clear() [608]
[611]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_root() [611]
-----------------------------------------------
                                   3             VDeleter<VkPipeline_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkPipeline_T*, VkAllocationCallbacks*)>)::{lambda(VkPipeline_T*)#1}::~function() <cycle 1> [798]
                0.00    0.00       1/157         HelloTriangleApplication::HelloTriangleApplication() [1301]
[612]    0.0    0.00    0.00       4         std::function<void (VkDevice_T*, VkPipeline_T*, VkAllocationCallbacks*)>::~function() <cycle 1> [612]
                                   4             std::_Function_base::~_Function_base() <cycle 1> [237]
-----------------------------------------------
                0.00    0.00       1/4           VDeleter<VkImageView_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*)>) [1314]
                0.00    0.00       3/4           VDeleter<VkImageView_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*)>)::{lambda(VkImageView_T*)#1}::function({lambda(VkImageView_T*)#1} const&) [800]
[613]    0.0    0.00    0.00       4         std::function<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*)> const&) [613]
                0.00    0.00       4/7           std::_Maybe_unary_or_binary_function<void, VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*>::_Maybe_unary_or_binary_function() [358]
                0.00    0.00       4/4           std::function<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*)>::operator bool() const [540]
                0.00    0.00       4/186         std::_Function_base::_Function_base() [236]
                0.00    0.00       4/9           std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkImageView_T*, VkAllocationCallbacks const*)>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [319]
-----------------------------------------------
                0.00    0.00       4/4           std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>&&) [615]
[614]    0.0    0.00    0.00       4         std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>::swap(std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>&) [614]
                0.00    0.00       4/87          void std::swap<std::_Any_data>(std::_Any_data&, std::_Any_data&) [241]
                0.00    0.00       4/87          void std::swap<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>(bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation), bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)) [240]
                0.00    0.00       4/4           void std::swap<void (*)(std::_Any_data const&, VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>(void (*&)(std::_Any_data const&, VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*), void (*&)(std::_Any_data const&, VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)) [652]
-----------------------------------------------
                0.00    0.00       4/4           VDeleter<VkSemaphore_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>)::{lambda(VkSemaphore_T*)#1}::function({lambda(VkSemaphore_T*)#1}&&) [670]
[615]    0.0    0.00    0.00       4         std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>&&) [615]
                0.00    0.00       4/186         std::_Function_base::_Function_base() [236]
                0.00    0.00       4/8           std::_Maybe_unary_or_binary_function<void, VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*>::_Maybe_unary_or_binary_function() [336]
                0.00    0.00       4/4           std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>::swap(std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>&) [614]
-----------------------------------------------
                                   3             VDeleter<VkRenderPass_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>)::{lambda(VkRenderPass_T*)#1}::~function() <cycle 1> [801]
                0.00    0.00       1/157         HelloTriangleApplication::HelloTriangleApplication() [1301]
[616]    0.0    0.00    0.00       4         std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>::~function() <cycle 1> [616]
                                   4             std::_Function_base::~_Function_base() <cycle 1> [237]
-----------------------------------------------
                                   3             VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}::~function() <cycle 1> [803]
                0.00    0.00       1/157         HelloTriangleApplication::HelloTriangleApplication() [1301]
[617]    0.0    0.00    0.00       4         std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>::~function() <cycle 1> [617]
                                   4             std::_Function_base::~_Function_base() <cycle 1> [237]
-----------------------------------------------
                0.00    0.00       1/4           VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>) [1324]
                0.00    0.00       3/4           VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}::function({lambda(VkFramebuffer_T*)#1} const&) [805]
[618]    0.0    0.00    0.00       4         std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)> const&) [618]
                0.00    0.00       4/7           std::_Maybe_unary_or_binary_function<void, VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*>::_Maybe_unary_or_binary_function() [359]
                0.00    0.00       4/4           std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>::operator bool() const [541]
                0.00    0.00       4/186         std::_Function_base::_Function_base() [236]
                0.00    0.00       4/9           std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks const*)>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [320]
-----------------------------------------------
                0.00    0.00       4/4           std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>&&) [620]
[619]    0.0    0.00    0.00       4         std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>::swap(std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>&) [619]
                0.00    0.00       4/87          void std::swap<std::_Any_data>(std::_Any_data&, std::_Any_data&) [241]
                0.00    0.00       4/87          void std::swap<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>(bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation), bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)) [240]
                0.00    0.00       4/4           void std::swap<void (*)(std::_Any_data const&, VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>(void (*&)(std::_Any_data const&, VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*), void (*&)(std::_Any_data const&, VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)) [653]
-----------------------------------------------
                0.00    0.00       4/4           VDeleter<VkShaderModule_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>)::{lambda(VkShaderModule_T*)#1}::function({lambda(VkShaderModule_T*)#1}&&) [671]
[620]    0.0    0.00    0.00       4         std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>&&) [620]
                0.00    0.00       4/8           std::_Maybe_unary_or_binary_function<void, VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*>::_Maybe_unary_or_binary_function() [335]
                0.00    0.00       4/186         std::_Function_base::_Function_base() [236]
                0.00    0.00       4/4           std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>::swap(std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>&) [619]
-----------------------------------------------
                                   3             VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}::~function() <cycle 1> [806]
                0.00    0.00       1/157         HelloTriangleApplication::HelloTriangleApplication() [1301]
[621]    0.0    0.00    0.00       4         std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>::~function() <cycle 1> [621]
                                   4             std::_Function_base::~_Function_base() <cycle 1> [237]
-----------------------------------------------
